spp,D.max_cm,D.min_cm,h.max_cm,Mort_total,Mort_Rec,Mort_Trans,Mort_Ant,,Morph,key_sp,Ac_sediment_type,Prof_metros,Pol,Zona,Tran,Est,Sub_zona,MorphSub_zona
MCAV,20,15,26,50,0,0,50,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,10,15,15,20,5,0,15,,Mass,key_sp,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,16,10,15,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
AAGA,13,10,2,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
AAGA,20,20,10,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
OFAV,52,25,30,10,10,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,15,12,5,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,12,12,8,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
PSTR,18,12,8,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
OFAV,57,44,66,20,0,0,20,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,17,13,5,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
HCUC,24,23,1,15,0,0,15,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
PAST,10,8,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,10,8,1,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
PAST,8,8,6,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,16,14,16,15,0,0,15,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,12,12,3,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,18,12,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,8,8,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PSTR,40,28,20,100,0,0,100,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,24,10,12,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,10,10,4,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,22,15,1,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AFRA,8,8,1,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
SINT,13,13,2,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,25,20,15,5,5,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PSTR,17,12,10,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,12,12,5,1,1,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,24,21,10,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,20,15,10,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,40,30,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
ATEN,42,15,20,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
AAGA,8,8,5,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
AAGA,20,12,5,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
MCAV,20,17,5,90,0,0,90,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,18,10,8,5,5,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,24,14,3,5,5,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,10,10,3,15,0,0,15,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PPOR,11,11,3,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,1,HGC_N,MSE,DigiMSE
PAST,20,5,10,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
DLAB,30,30,30,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
OANN,18,12,10,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,15,10,10,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PSTR,50,50,40,90,5,0,85,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,34,34,10,15,5,10,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,35,31,10,42,2,0,40,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,10,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
SSID,38,31,32,30,10,10,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,17,16,10,25,5,10,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,25,20,10,15,0,0,15,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,20,20,10,15,5,10,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PPOR,18,17,5,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,1,HGC_N,MSE,DigiMSE
PAST,13,13,5,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,10,10,5,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
ATEN,26,20,15,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
PSTR,25,24,20,100,0,0,100,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,8,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
SSID,8,8,1,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,20,20,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
IRIG,8,8,2,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,20,25,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
IRIG,10,10,15,100,0,0,100,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,20,20,15,20,0,0,20,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
MCAV,10,10,5,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
SSID,30,21,10,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PSTR,10,10,10,100,0,100,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,24,20,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
SINT,15,12,1,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,8,8,1,0,0,0,0,,Mass,N/A,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,8,2,8,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
SSID,15,15,8,90,0,0,90,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,10,10,8,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
PPOR,14,8,8,0,0,0,0,,Digi,key_sp,allochthonous,9.6,Norte,HG,1,HGC_N,MSE,DigiMSE
SINT,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,10,5,5,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
ATEN,10,8,1,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
SSID,15,10,10,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,15,15,20,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
SINT,10,10,1,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
ATEN,29,21,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
ATEN,25,20,10,0,0,0,0,,Foli,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,Foli_HGC
SSID,8,8,8,0,0,0,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PSTR,42,31,8,10,0,0,10,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
AAGA,10,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,9.6,Norte,HG,1,HGC_N,_HGC,submas_enc_HGC
SSID,27,24,21,50,0,50,0,,Mass,key_sp,authocthonous,9.6,Norte,HG,1,HGC_N,_HGC,Mass_HGC
PAST,12,12,3,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PSTR,20,20,25,10,0,0,10,,Mass,key_sp,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,11,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AFRA,8,8,12,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
AAGA,25,5,10,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
ATEN,10,5,10,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,8,9,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
SSID,5,5,1,0,0,0,0,,Mass,key_sp,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AAGA,20,15,10,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
SSID,20,10,11,0,0,0,0,,Mass,key_sp,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AAGA,20,10,5,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
AAGA,5,5,1,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
PAST,12,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,10,8,1,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
ATEN,25,15,10,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,10,5,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AAGA,15,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
ATEN,40,30,30,15,0,0,15,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,10,8,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AAGA,20,20,10,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
AAGA,20,15,1,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
AAGA,5,5,1,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
PAST,10,10,3,5,5,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,15,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,40,25,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,30,20,10,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,11,11,20,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,2,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,10,10,5,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,15,15,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,5,5,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,10,0,0,10,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AAGA,30,34,25,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
AAGA,20,10,10,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
PAST,30,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,25,20,10,15,0,10,5,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,25,20,8,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,12,10,10,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,30,30,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,30,50,5,15,0,0,15,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,30,25,1,10,0,0,10,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,30,15,15,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,25,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,35,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,40,30,20,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
ATEN,40,20,10,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,40,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
AAGA,8,8,1,0,0,0,0,,submas_enc,N/A,allochthonous,3,Norte,RF,12,FR_N,slope,submas_encslope
PAST,30,20,3,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,20,10,10,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PAST,30,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
PAST,50,25,20,20,0,0,20,,Mass,N/A,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
SSID,12,10,1,0,0,0,0,,Mass,key_sp,authocthonous,3,Norte,RF,12,FR_N,_slope,Mass_slope
ATEN,5,5,1,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
ATEN,5,5,1,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
ATEN,5,5,1,0,0,0,0,,Foli,N/A,allochthonous,3,Norte,RF,12,FR_N,_slope,Foli_slope
PPOR,8,5,5,0,0,0,0,,Digi,key_sp,allochthonous,3,Norte,RF,12,FR_N,slope,Digislope
PAST,25,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,25,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
ATEN,50,30,20,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
AAGA,20,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,20,20,1,10,0,0,10,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,20,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,40,30,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,15,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,10,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,25,12,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,12,12,5,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,20,20,5,10,0,0,10,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,30,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
ATEN,20,10,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
PAST,10,10,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SSID,8,8,1,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
SINT,8,8,11,0,0,0,0,,Mass,key_sp,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,5,5,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,25,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
ATEN,20,10,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
ATEN,20,10,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
PAST,25,30,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,40,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,20,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,25,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,25,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,25,25,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
ATEN,50,30,30,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
ATEN,10,10,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
ATEN,20,25,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
AAGA,8,8,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
PAST,20,10,1,0,0,0,0,,Mass,N/A,authocthonous,5,Norte,RF,9,FR_N,_S&G,Mass_S&G
AAGA,10,10,1,0,0,0,0,,submas_enc,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,submas_enc_S&G
ATEN,10,10,10,0,0,0,0,,Foli,N/A,allochthonous,5,Norte,RF,9,FR_N,_S&G,Foli_S&G
PPOR,10,8,1,0,0,0,0,,Digi,key_sp,allochthonous,5,Norte,RF,9,FR_N,S&G,DigiS&G
